x1,x2,x3,x4,x5,response
1,0,50.86347626,0,A,0
0,0,61.53020925,1,B,1
0,0,43.64475032,1,A,0
0,0,38.00959054,0,B,0
1,0,74.41859813,1,A,0
0,1,50.29492023,0,B,0
0,0,51.76529317,0,A,0
1,0,56.06333211,1,A,1
1,0,53.18030652,0,B,0
0,0,51.78354579,1,A,0
1,0,54.34171153,0,A,0
1,0,61.68498837,1,A,0
0,0,58.27193749,0,B,0
0,0,50.508343,0,A,0
0,0,58.59667515,1,A,0
0,0,55.31550559,1,B,1
1,0,48.88855189,0,B,0
0,1,45.64088149,1,A,0
0,0,48.77442581,0,A,0
1,1,60.71343837,1,B,1
1,0,55.21454902,0,B,0
0,0,47.06766047,0,A,0
1,0,68.46243385,1,B,1
1,0,40.18220669,0,B,0
1,0,49.36543602,0,B,0
0,0,54.87683282,1,A,0
0,0,63.15359406,1,A,1
0,0,52.68252993,0,A,0
0,1,47.01816102,0,B,0
1,0,48.54554304,0,B,0
0,0,50.95755487,0,B,0
1,1,53.22388956,0,B,0
0,1,42.86519468,0,B,0
1,1,46.43936137,0,B,0
1,0,50.54525834,0,B,0
1,0,43.77739957,0,A,0
1,1,64.10975389,1,B,0
0,0,42.94253176,1,A,0
1,0,59.01642688,1,B,1
1,1,57.09608939,1,A,0
0,0,49.49036653,1,A,0
0,0,50.35353213,0,B,0
0,0,52.37534048,0,B,0
1,0,44.27224098,1,A,0
1,1,45.43430136,1,A,0
1,0,45.80428286,1,B,0
0,0,44.10870813,1,A,0
1,0,52.05163527,0,A,0
1,0,66.23195881,1,B,1
0,0,52.23297749,0,B,0
0,1,41.84955725,0,A,0
1,0,45.74445335,0,A,0
0,0,56.00170432,0,B,0
0,0,58.57367252,0,B,0
1,0,62.71296636,1,A,1
1,0,52.25200596,0,B,0
0,0,68.71725153,1,A,1
0,0,51.1772445,0,B,0
0,0,35.83551141,0,B,0
0,0,49.34278683,0,A,0
0,0,58.76629568,0,A,0
0,1,54.04612086,1,B,1
0,0,62.50652788,0,B,0
1,0,40.94255154,0,A,0
1,0,62.94672543,1,B,0
0,0,57.43666066,0,B,0
0,0,58.39284408,1,B,0
1,1,56.48959891,1,A,1
0,0,53.03840476,0,B,0
0,0,39.66744016,0,B,0
1,0,46.27395415,0,B,0
1,0,26.48560973,0,B,0
1,1,61.15936577,1,B,1
0,0,65.48261393,1,A,1
1,0,45.69506172,1,A,0
1,0,56.78318477,1,B,1
0,1,54.60150786,1,B,1
0,0,48.64345428,1,A,0
1,0,57.26633062,0,B,0
0,1,55.25119547,0,A,0
0,0,34.52496616,1,B,0
0,0,41.45127681,0,B,0
0,0,50.41154714,0,A,0
1,0,60.10229579,1,B,1
1,1,53.88367154,0,A,0
0,0,64.08785426,0,A,0
0,0,40.90805206,0,B,0
1,1,46.79857153,0,B,0
0,0,51.25689123,0,A,0
1,1,60.91706505,1,A,1
0,0,55.24738172,1,B,0
0,0,64.62034018,0,A,0
1,0,19.00936661,1,B,0
1,0,66.11440175,0,B,0
1,0,36.63948652,0,A,0
0,0,43.65203196,0,B,0
0,0,62.95169785,0,B,0
0,0,36.04886299,0,B,0
1,0,70.25146556,0,A,0
1,0,40.67110157,0,A,0
0,0,55.31513939,0,A,0
1,0,57.05946226,0,A,0
0,0,42.23565958,1,A,0
0,0,55.11535005,0,B,0
1,0,68.17871105,0,A,0
0,0,29.97943781,1,B,0
0,0,62.7092942,1,B,0
1,0,66.05919037,0,B,0
1,0,39.61725455,0,B,0
1,0,31.52107019,0,A,0
0,0,55.99044078,0,A,0
0,0,52.02123062,1,B,0
1,0,46.9337573,0,A,0
1,0,32.42752361,1,B,0
1,0,63.95115441,1,B,1
0,1,50.16444937,0,A,0
1,1,60.28492986,0,B,0
1,0,56.02170054,1,B,0
0,0,32.46783304,0,A,0
0,0,59.42867936,1,B,1
0,0,66.10173525,0,A,0
1,0,51.04601003,1,A,0
1,0,44.03894026,1,A,0
0,0,53.68178803,0,A,0
0,0,39.40150561,0,A,0
0,0,39.92415415,0,B,0
1,0,54.81745907,0,A,0
0,0,60.63867901,1,A,1
0,0,48.99631818,0,A,0
1,0,53.93037924,0,A,0
0,0,34.19394903,0,B,0
1,0,56.50593646,1,B,1
1,0,61.38986149,1,A,1
1,0,63.45455693,1,A,1
0,0,52.86271643,1,B,0
0,0,56.85878238,0,A,0
1,0,47.43821684,0,A,0
1,0,58.08055005,1,B,1
0,0,47.80781938,0,A,0
0,1,34.69907024,0,A,0
0,0,59.57018132,0,B,0
1,1,49.67859504,0,B,0
0,0,61.12769324,0,A,0
0,0,48.06741239,0,B,0
0,0,47.85751352,0,B,0
0,0,56.63789497,1,B,0
0,1,43.5814698,1,B,0
0,0,44.58587647,1,B,0
0,1,41.80288588,1,B,0
0,0,25.71917905,0,A,0
1,0,43.59035369,0,A,0
0,0,64.8991107,0,B,0
0,0,60.79628463,0,A,0
0,0,61.18346925,0,A,0
1,0,59.97734926,1,A,1
0,0,51.44408558,0,A,0
0,0,40.74838493,0,B,0
1,0,47.15077421,0,A,0
0,0,48.73992371,0,B,0
0,0,41.13626827,0,A,0
1,0,51.52539149,0,A,0
0,0,42.29603927,0,A,0
0,0,57.05174678,1,B,0
1,0,61.07664171,1,A,1
0,0,31.49455265,0,A,0
1,0,56.24146556,1,B,1
1,0,58.22996485,1,B,1
1,0,46.62950731,0,A,0
0,1,44.22077307,1,B,0
1,0,56.76129418,0,B,0
0,1,38.25158433,0,A,0
1,0,62.25758111,1,A,1
0,0,61.78049903,1,B,0
0,0,67.14964971,0,B,0
1,0,54.71159472,1,B,0
1,1,53.52118756,0,A,0
0,0,65.94267695,0,A,0
1,0,53.83581314,0,A,0
1,0,59.71095608,0,A,0
1,1,45.08395072,0,A,0
1,0,44.04520096,0,A,0
0,1,38.36491581,0,B,0
1,0,57.32748628,1,B,1
1,0,67.57498515,1,B,1
1,0,64.36227187,0,B,0
1,0,43.71821662,0,B,0
1,0,53.49493872,0,A,0
1,1,55.45209327,0,B,0
0,0,33.14251867,0,A,0
1,0,61.47931685,1,B,1
0,1,43.24185908,1,A,0
0,1,57.43514013,0,B,0
0,0,41.0070807,1,B,0
0,1,46.74546545,0,B,0
0,0,48.59655396,0,A,0
0,0,60.65953948,1,B,1
0,1,64.29469015,0,B,0
0,0,48.50831995,1,A,0
0,0,44.91319322,0,B,0
1,1,64.69934355,0,B,0
1,0,43.15792475,0,A,0
0,0,49.22628932,1,B,0
0,0,49.07246714,0,A,0
0,0,52.80771293,0,B,0
1,0,63.51598289,1,A,1
0,0,56.41472613,1,A,1
0,0,60.36947418,1,A,0
1,1,64.43738886,1,B,1
0,0,54.09735981,0,A,0
0,0,56.98884259,0,B,0
1,0,36.02636491,0,B,0
0,0,43.39442706,0,A,0
1,0,51.87486588,1,A,1
0,0,51.21329805,0,B,0
0,0,51.62698905,0,B,0
0,0,54.84010189,0,A,0
0,0,68.62138593,0,B,0
0,0,56.42873605,1,A,0
0,0,69.16590142,1,B,0
1,0,42.36849865,0,B,0
0,1,50.44559603,0,B,0
1,0,74.43027226,0,B,0
1,0,53.12959997,1,A,0
0,0,57.35780688,1,B,1
1,0,56.94334752,1,B,1
1,0,43.64073551,0,A,0
0,0,53.04736875,0,A,0
1,0,36.37682405,1,A,0
1,0,66.93076485,1,B,1
1,0,49.55955879,0,B,0
1,0,54.83582571,0,A,0
1,0,44.73071925,0,A,0
0,0,60.30158875,1,B,1
0,1,61.21669826,0,B,0
1,0,42.87052038,0,B,0
0,1,54.42807438,0,B,0
1,0,48.60565032,0,B,0
0,0,53.30654698,1,B,0
1,0,61.3539845,1,B,1
0,0,48.46721069,0,B,0
1,1,63.87280906,1,A,1
1,0,67.62699009,1,B,1
1,1,58.24433826,0,A,0
1,1,57.67867798,0,A,0
1,1,48.6672293,0,B,0
1,0,67.78950253,0,B,0
0,0,52.4981269,0,B,0
0,0,44.88904148,0,A,0
0,1,38.54099869,0,B,0
1,0,57.51862275,0,A,0
0,0,55.47097088,0,B,0
0,0,45.53548418,0,B,0
0,0,51.95161893,1,B,0
0,0,53.75850236,0,A,0
1,0,51.07783865,1,B,0
1,1,49.65888563,0,B,0
1,0,59.98071031,0,A,0
0,0,54.17294576,0,A,0
1,0,44.29884098,0,B,0
0,0,69.58941113,1,A,1
0,0,40.92955236,0,A,0
0,0,50.23860878,0,A,0
1,0,61.28613101,1,A,0
0,1,60.48776335,1,A,1
0,0,14.69249555,0,B,0
1,0,69.19845247,0,B,0
0,1,30.28370295,0,B,0
1,1,43.14100142,0,B,0
0,1,38.8701869,0,A,0
1,0,35.07003699,0,B,0
0,1,60.78373465,0,B,0
0,0,55.07084336,0,B,0
1,0,63.37526665,1,B,1
1,0,41.88474943,0,B,0
1,0,64.94909436,1,B,1
1,0,49.64720139,0,A,0
0,0,51.0601114,0,A,0
0,0,43.48226252,1,B,0
0,0,54.96633216,0,A,0
0,0,77.22257119,0,A,0
1,0,67.82097136,0,A,0
0,1,54.78603872,1,B,1
1,0,47.25211507,0,A,0
0,0,60.69161795,1,B,0
1,1,41.72955073,0,B,0
0,0,34.32414197,1,A,0
0,0,46.71929578,0,B,0
0,0,46.47271246,0,A,0
1,1,63.58704055,1,B,0
0,0,48.61469441,0,A,0
1,0,51.50724991,0,A,0
1,0,71.65294792,1,B,1
1,0,48.36000733,0,A,0
0,0,47.52018716,0,A,0
0,0,61.61687569,0,A,0
1,0,55.60754214,0,A,0
1,1,55.99481148,0,B,0
0,0,47.90121595,0,B,0
0,1,35.29547046,0,B,0
1,0,56.68102385,1,B,1
0,0,42.14495292,0,B,0
0,0,42.53722701,0,B,0
0,1,58.2125476,0,A,0
1,0,62.50428983,1,B,1
1,0,56.22997117,1,B,1
1,0,59.83660359,1,B,0
1,0,59.69872065,1,B,1
1,0,51.440487,0,B,0
1,0,65.65765061,1,A,1
1,0,61.83836081,0,B,0
0,0,50.64645022,1,A,0
0,0,51.11295811,0,B,0
1,0,56.49898215,0,B,0
0,1,38.14803819,0,A,0
0,0,61.56612121,1,B,1
0,0,63.14671655,1,A,1
0,0,45.47787977,0,A,0
1,0,54.8464755,1,B,1
0,0,54.14625035,0,B,0
1,0,45.42088686,1,B,0
0,0,50.15325915,1,B,0
1,0,48.41426595,1,B,0
1,0,52.0475904,1,B,1
1,0,62.95552046,1,B,1
1,0,30.71228639,1,B,0
0,0,56.11630235,0,A,0
0,1,39.4955642,0,A,0
1,0,39.68834172,0,A,0
1,0,48.19036632,1,A,0
1,1,59.83401254,1,A,0
1,0,46.31767098,0,A,0
1,0,43.22068359,0,B,0
0,0,51.57323286,0,B,0
0,0,53.83245348,0,A,0
1,0,51.97422656,0,B,0
0,1,36.69624354,1,B,0
1,1,60.80771011,1,B,0
1,1,68.08781338,1,A,1
0,0,42.08023277,0,A,0
1,0,61.07056999,1,A,1
1,0,67.50298687,1,A,1
0,0,62.27693633,1,A,1
1,0,68.34615192,0,B,0
0,0,47.69034602,0,B,0
1,1,46.00885638,0,A,0
1,0,57.91076727,1,A,1
1,0,48.45809421,0,A,0
1,0,57.91144736,1,A,1
1,0,42.68230544,0,A,0
1,1,56.90392936,1,A,1
1,0,56.19505762,0,B,0
1,0,65.00856457,1,B,1
0,0,56.43443629,0,A,0
0,0,24.05893953,0,A,0
1,1,61.63795406,0,B,0
0,0,39.47074539,0,B,0
0,1,42.89675941,0,B,0
0,0,42.81854609,1,B,0
0,0,63.9846228,1,A,0
0,0,50.22461672,0,B,0
0,0,59.65175398,0,B,0
0,0,46.74519878,1,B,0
0,0,42.59826679,0,A,0
0,0,47.0687327,0,A,0
0,0,50.49163906,1,A,0
0,1,39.7405177,0,A,0
0,1,28.84073172,0,B,0
1,1,67.88392413,1,B,0
1,1,58.03462814,1,A,1
1,0,55.27036246,1,A,0
1,0,47.68290781,0,B,0
1,1,61.91164027,1,B,1
0,0,62.87812074,0,A,0
1,1,42.06396536,0,B,0
1,0,61.09755108,0,B,0
0,0,57.20138237,1,B,0
0,1,56.76806025,0,A,0
0,0,49.06925817,0,A,0
0,0,43.80837746,1,B,0
1,0,59.29006962,1,B,1
1,0,42.10075803,0,B,0
1,0,54.1102983,0,B,0
1,0,50.64120079,0,B,0
0,0,65.03234633,0,A,0
0,0,35.15716977,0,B,0
1,0,60.15031114,1,A,1
0,1,48.94662522,0,A,0
1,1,51.63625729,1,A,1
1,0,67.3167545,0,B,0
1,1,51.83943294,0,B,0
0,0,42.82960082,1,A,0
0,0,64.77399718,0,B,0
0,0,40.75368951,0,A,0
0,0,58.88594062,0,A,0
0,1,59.57827138,0,A,0
0,1,59.54393517,0,B,0
1,0,56.35013451,1,A,1
1,1,52.59807305,0,B,0
0,0,45.67175312,0,A,0
0,0,60.80716417,1,A,0
0,0,43.64192249,0,B,0
0,0,62.16445415,0,A,0
0,0,60.69443984,0,A,0
0,0,52.17926968,1,A,0
0,1,47.0983419,0,B,0
0,0,46.66319804,0,A,0
0,0,47.77409663,0,A,0
0,1,43.10286158,0,A,0
1,0,46.84117513,0,B,0
1,1,58.88432046,1,B,1
1,1,42.58810317,0,B,0
0,0,44.85259165,0,A,0
0,0,55.07585495,0,B,0
1,0,61.00174416,0,B,0
0,0,30.80550428,0,A,0
0,0,58.28353424,0,A,0
1,1,66.87646637,1,B,1
0,0,40.99047041,1,B,0
1,0,49.58345126,0,B,0
0,1,67.154236,1,B,1
0,1,44.56401342,0,B,0
1,0,39.28879978,0,A,0
0,0,38.81373956,0,B,0
1,0,54.39650294,1,A,0
0,0,43.57114211,0,B,0
1,0,59.8048138,1,A,1
1,1,44.44396719,0,B,0
1,0,54.23410455,0,A,0
1,1,44.48110139,0,B,0
1,0,57.54759171,0,A,0
0,1,39.29886429,0,B,0
0,0,56.43278196,0,B,0
1,0,68.66430351,0,B,0
1,0,46.59969569,1,B,0
0,0,62.14111169,1,A,1
0,0,67.65953284,0,B,0
1,0,55.96713407,0,A,0
0,0,55.81285893,0,B,0
0,0,28.08752523,0,A,0
0,0,69.00404936,0,A,0
0,0,32.00482028,0,A,0
1,1,48.24554039,0,B,0
0,0,50.76424253,0,B,0
0,0,65.95327653,0,A,0
1,1,54.13355328,0,B,0
1,1,52.24215395,0,A,0
0,0,40.63173462,1,A,0
1,0,64.97024265,1,B,0
0,0,34.68699125,1,B,0
0,0,48.0092587,0,A,0
0,1,45.30265579,0,A,0
0,0,67.81809292,1,B,0
1,0,47.5201105,0,B,0
1,0,52.31785609,0,A,0
0,1,56.48271928,0,A,0
0,1,44.20232221,0,B,0
1,0,51.40167777,1,B,1
0,1,54.71036235,0,B,0
0,0,63.53561599,0,A,0
1,0,47.47337795,0,A,0
0,0,45.14102271,1,A,0
0,0,41.5426471,0,A,0
0,0,37.78990665,0,B,0
0,0,41.87692348,0,A,0
0,0,45.63540984,0,B,0
1,0,42.6279377,0,A,0
1,0,43.41932198,0,B,0
0,1,42.68035965,0,B,0
1,0,38.4319317,0,A,0
1,0,57.86942527,1,A,1
1,0,54.46351836,0,A,0
0,0,54.48349317,1,A,0
1,0,72.85711439,0,A,0
1,0,67.37111299,0,A,0
0,0,59.23536908,0,B,0
0,0,58.96662591,1,A,0
1,0,63.2556395,1,A,1
0,0,47.1960473,1,B,0
1,0,67.16075569,1,B,1
0,1,62.35022637,1,B,1
0,0,62.960036,0,B,0
0,0,72.9226491,0,B,0
1,1,56.45381961,0,B,0
0,0,35.4088538,0,B,0
1,0,64.41362603,0,A,0
1,0,53.46428783,1,B,1
1,0,39.30046311,0,B,0
1,1,56.33238454,0,B,0
0,0,55.66863608,0,B,0
0,0,60.64033807,0,A,0
1,0,60.29982477,1,A,1
0,0,54.98565992,0,A,0
0,0,51.92232214,0,A,0
0,0,63.25525048,1,A,0
1,1,32.08885073,0,A,0
0,1,54.43885425,0,B,0
1,0,61.20320748,1,A,1
1,0,30.65162167,1,A,0
0,0,52.37837387,0,A,0
1,1,48.04161043,0,A,0
1,0,58.62750433,1,B,1
1,1,56.99268539,1,B,1
0,0,48.11076625,0,B,0
0,0,71.10133963,0,B,0
0,1,46.34498608,0,B,0
0,0,44.25522138,0,B,0
1,0,61.37936208,1,B,0
1,1,44.26638824,0,A,0
0,0,65.89288391,0,B,0
1,0,58.27634113,1,B,1
0,0,42.98001499,1,A,0
0,1,46.14148251,0,B,0
1,0,51.05915239,0,A,0
0,0,47.20299075,0,B,0
0,1,49.23724768,0,B,0
1,0,56.65906323,0,A,0
1,0,43.11793981,1,A,0
0,1,50.69932691,1,B,0
0,0,44.77055659,0,A,0
1,0,43.15967776,1,A,0
1,1,65.32748912,0,A,0
0,0,47.98866094,0,B,0
0,0,68.35745473,0,B,0
0,0,67.1309032,0,A,0
0,0,63.82570708,0,A,0
1,1,58.76889986,0,B,0
1,0,43.0907318,0,B,0
1,0,58.97706953,0,B,0
0,0,44.88670184,0,A,0
1,0,53.27971759,0,A,0
1,0,54.82223318,0,A,0
0,0,61.22470835,0,A,0
1,0,54.76076518,0,B,0
0,0,64.34997478,0,B,0
0,0,56.42317032,1,B,1
1,0,39.53879843,0,B,0
1,0,56.56695774,0,A,0
1,0,54.13202788,0,A,0
1,0,54.26580534,0,B,0
1,1,64.13714909,0,B,0
1,0,81.69088171,1,B,0
1,0,45.27100783,0,B,0
0,0,60.59661822,1,B,1
0,0,38.88702809,0,A,0
1,1,50.32708423,0,A,0
0,0,31.46277743,0,B,0
1,0,33.50932401,1,B,0
1,1,56.20547602,0,A,0
0,0,66.73188468,0,B,0
0,0,44.52104795,0,A,0
1,0,60.75480751,1,A,1
0,0,52.1125774,0,B,0
0,1,46.54350992,0,B,0
0,0,51.10091945,1,A,0
1,0,45.82353328,1,B,0
0,0,58.79740448,0,A,0
0,0,37.24339242,0,A,0
1,0,54.91940658,1,B,0
0,1,44.2705476,0,A,0
0,0,59.96464971,1,B,1
0,1,50.05409565,0,A,0
1,0,51.93310918,0,B,0
0,1,71.08967592,0,B,0
0,0,60.58477917,0,A,0
1,0,64.04023371,1,B,1
1,1,59.14501896,1,B,1
1,0,49.64569307,0,A,0
1,0,65.29734065,1,B,1
0,0,51.90242909,0,B,0
0,0,47.63743838,0,B,0
1,0,46.96561874,0,B,0
0,0,31.82998463,0,B,0
0,0,54.08338828,1,A,0
1,0,63.88489815,1,A,1
1,0,46.79210455,1,B,0
0,0,34.67476127,0,B,0
1,0,57.80821262,0,A,0
1,0,55.97544943,1,A,1
0,0,46.40490765,0,A,0
0,0,42.67688853,0,B,0
1,0,58.11119121,0,A,0
1,0,66.61539138,1,A,1
0,1,63.20054713,1,A,1
1,1,60.70165843,1,B,1
0,0,52.28690974,0,A,0
1,0,55.84809785,1,B,1
0,0,50.15158817,0,A,0
0,1,32.43442026,0,A,0
1,0,52.48087248,1,A,0
1,0,57.68991766,1,B,1
0,1,53.63766905,0,A,0
1,0,54.26607377,0,B,0
1,0,55.75433709,1,A,1
0,0,50.82885307,0,B,0
1,0,65.13493207,0,A,0
1,0,41.85661394,0,A,0
0,0,55.09723659,0,A,0
0,0,41.63011794,0,B,0
1,1,51.76169005,1,A,0
0,0,65.54896732,1,B,1
0,0,49.61473075,0,B,0
0,0,36.39775779,0,A,0
1,0,59.31071205,1,B,1
0,0,60.03863568,0,A,0
0,0,60.33098584,1,A,0
0,0,50.32759933,0,A,0
0,0,54.84743606,0,A,0
0,0,40.71858643,0,A,0
1,0,46.56754545,0,A,0
0,0,44.49271397,0,A,0
0,1,52.53942727,1,B,0
1,0,46.71851555,0,B,0
1,0,40.06587103,0,B,0
0,0,55.42787346,1,A,0
0,0,50.60389372,1,A,0
1,0,62.61918125,1,A,1
1,0,34.57843427,0,B,0
0,0,80.77693032,0,A,0
1,1,56.53753147,1,A,0
0,0,47.26383854,0,A,0
1,0,59.27149892,1,A,1
1,1,53.20563991,0,B,0
0,1,53.23795187,1,B,0
0,0,57.97257197,0,A,0
1,0,44.61922283,0,A,0
1,0,52.86578162,1,A,0
0,0,38.65428064,0,B,0
0,0,61.72977537,1,A,0
0,0,66.16029452,1,B,0
1,0,51.31628597,0,B,0
1,0,67.72101679,0,B,0
1,0,67.46251863,1,B,1
1,0,61.62925098,1,A,1
0,0,32.64070302,0,A,0
0,0,55.54093646,1,A,1
0,0,44.13866758,0,A,0
0,0,38.07232176,0,B,0
1,0,65.80163806,1,A,1
1,0,62.80930001,1,A,1
1,0,42.66311998,0,A,0
1,1,46.33046226,0,A,0
0,0,51.70349489,1,A,0
1,0,44.27444024,0,B,0
1,0,54.61464526,1,A,1
1,0,55.34927345,0,A,0
1,0,69.90350434,1,B,1
0,1,49.40250185,0,B,0
0,0,52.86959343,0,B,0
0,1,50.40725258,0,B,0
1,0,56.59567237,1,B,1
0,0,46.34038233,0,B,0
0,0,56.99888387,0,A,0
0,0,56.0718717,0,B,0
1,1,36.46406645,1,A,0
1,0,50.02915939,0,A,0
1,0,44.21746086,0,A,0
1,0,49.80471295,0,A,0
1,0,39.51788521,0,A,0
0,0,52.4337026,1,B,0
1,0,32.79049577,0,B,0
1,0,32.11229911,1,B,0
0,0,57.27702667,0,B,0
0,0,62.08977647,1,B,0
0,0,40.57472676,1,A,0
0,1,52.07405754,1,B,0
0,0,35.07050778,0,A,0
1,1,43.5499946,1,B,0
0,0,42.72753261,0,A,0
1,0,50.27092925,1,A,0
0,0,66.72735944,0,A,0
1,1,56.16406567,1,B,0
0,0,51.12298867,0,A,0
1,0,48.55761914,0,A,0
0,0,42.69222246,0,A,0
1,0,30.00327084,0,A,0
1,0,56.60255936,1,B,1
1,0,51.9567488,1,A,0
0,0,53.82419254,1,B,0
0,0,45.16103315,0,B,0
0,0,37.9011573,0,B,0
1,0,69.77236832,1,B,1
1,0,53.50799428,1,B,0
1,0,34.94149712,0,B,0
1,0,38.86060419,0,A,0
0,0,64.10639031,0,A,0
1,1,55.1524099,0,A,0
0,0,37.98354815,0,B,0
0,1,44.95042623,1,B,0
1,0,53.69199863,0,B,0
0,0,45.8294781,0,B,0
0,0,43.94139021,0,A,0
0,1,50.79655798,0,B,0
0,0,50.21586293,0,A,0
0,1,48.21830343,0,A,0
1,0,43.75952101,0,B,0
1,0,38.77248793,0,A,0
0,1,43.33063617,0,A,0
0,1,34.46162614,0,A,0
1,0,52.80683723,1,B,1
0,0,53.75394122,0,A,0
0,1,60.13869419,0,B,0
0,0,56.86816012,0,A,0
0,0,69.65445486,0,A,0
0,1,48.27465542,0,A,0
0,1,54.03601862,0,B,0
0,0,45.8714948,1,A,0
1,0,44.84646586,0,B,0
0,0,49.01498433,0,B,0
0,0,45.96179299,1,A,0
1,0,58.39357073,0,B,0
0,1,46.46675541,0,A,0
1,0,78.51874193,0,A,0
0,0,34.31988884,0,A,0
0,0,42.00966014,1,A,0
1,0,26.8602057,0,A,0
1,1,66.06478255,0,B,0
1,0,45.48358698,1,A,0
0,0,54.21835995,0,A,0
1,0,47.53445268,1,B,0
1,0,38.42374602,0,B,0
1,0,56.16653691,0,A,0
0,0,42.66605562,0,A,0
0,0,66.991283,1,A,1
1,0,43.74709536,0,B,0
1,0,36.5075479,1,A,0
0,1,45.57331575,0,A,0
1,0,47.07927341,0,A,0
1,0,67.48104873,1,B,1
1,1,69.29718352,1,A,1
1,0,53.49391479,0,B,0
0,0,46.11082027,0,A,0
0,0,55.42348849,0,A,0
0,0,45.66339656,0,B,0
0,0,42.76259023,0,A,0
1,1,31.75825453,1,A,0
1,0,60.82412098,1,A,1
0,0,57.09560524,0,B,0
1,0,40.54941233,0,A,0
1,0,62.54580667,1,B,1
1,0,60.2250527,0,B,0
0,0,42.76465316,0,A,0
1,0,67.00796319,1,B,1
1,1,49.49209234,1,A,0
0,0,54.79791803,0,B,0
0,0,35.82804896,0,B,0
0,0,62.31879458,0,B,0
1,0,56.18762256,1,B,1
0,0,49.6251627,0,A,0
1,0,38.06775431,0,A,0
0,1,53.79950977,0,B,0
0,1,64.03250429,0,B,0
0,0,71.70737179,0,A,0
1,0,55.67453537,1,B,0
0,0,50.60077527,0,B,0
0,0,50.75672693,1,A,0
0,0,58.7834664,0,B,0
0,1,57.72616581,1,A,0
0,0,40.3037075,0,A,0
0,0,46.31197775,0,B,0
1,0,58.78911265,0,A,0
0,0,50.94300187,1,B,0
0,0,56.06330009,0,B,0
1,1,50.10200311,0,B,0
0,1,68.13422135,0,B,0
0,0,35.7642637,0,A,0
1,0,52.95237726,0,B,0
0,0,42.40477874,0,B,0
1,0,61.73626483,1,B,1
0,1,43.81871222,1,B,0
0,0,60.32012706,0,A,0
1,0,55.82130121,1,B,1
1,1,65.38019387,1,B,1
1,1,59.61484348,0,B,0
1,0,56.53515065,1,B,1
0,0,35.5585131,0,A,0
0,0,44.78491291,1,A,0
1,0,62.28351829,1,B,1
1,0,54.84979583,0,A,0
0,0,44.02032313,0,A,0
1,1,47.73319489,1,A,1
0,0,37.81403073,0,B,0
1,0,66.04761368,1,B,1
0,1,65.9430064,1,A,0
0,1,52.94105187,0,A,0
1,0,38.57298177,0,A,0
1,0,48.73927641,0,A,0
0,0,58.72598756,0,B,0
0,0,47.03968918,1,B,1
0,1,63.30641834,1,B,1
0,1,60.04756474,1,A,0
1,0,44.54676878,0,A,0
1,0,60.86118672,1,A,1
1,0,56.33217501,0,B,0
1,1,25.88443705,0,B,0
1,0,56.38914069,1,B,0
1,0,49.03741683,1,B,0
0,0,51.76940861,1,B,0
0,0,39.93641425,0,B,0
0,0,57.55733002,0,A,0
1,0,30.44707025,0,A,0
0,0,36.58721401,0,A,0
1,1,62.2834906,1,A,1
0,0,60.54754947,0,B,0
1,0,52.91131932,1,A,1
0,0,41.34107526,0,B,0
0,0,45.2720376,1,B,0
1,0,65.32906216,1,B,1
0,1,51.32669088,0,A,0
1,0,62.445682,0,A,0
1,0,53.22201523,0,A,0
0,0,31.17506701,0,B,0
1,0,39.60654967,0,B,0
1,0,54.47082538,1,A,0
0,0,57.02109663,0,A,0
0,0,27.33667472,0,A,0
0,1,51.00833915,0,A,0
0,0,49.47808821,0,B,0
1,0,54.88510373,0,A,0
1,1,59.44423717,1,A,1
1,0,79.59740949,1,A,0
1,1,54.55845954,1,A,0
1,0,40.08196332,0,B,0
1,0,52.10873503,1,B,1
0,0,58.19431766,0,B,0
1,0,53.08327316,0,B,0
0,0,49.62338517,1,B,0
0,0,47.65969274,0,B,0
0,0,60.01708677,0,A,0
0,0,52.96659122,1,A,0
0,0,46.11683446,0,B,0
1,0,61.64200736,1,B,0
0,0,46.05891601,0,B,0
0,1,64.37689122,0,A,0
0,0,47.36336951,0,A,0
0,0,36.07626801,0,B,0
1,0,54.31798323,0,B,0
1,0,61.60901864,0,A,0
0,1,54.582343,0,A,0
0,0,49.3578365,0,A,0
0,0,43.16518215,1,B,0
0,0,56.47930029,0,A,0
0,0,54.12046385,0,A,0
0,0,43.95298414,0,B,0
1,0,67.34920256,1,B,1
0,0,68.58514551,0,B,0
0,0,51.51264051,0,A,0
1,0,50.40374199,0,A,0
1,1,68.76885656,1,A,1
0,0,64.24134621,0,A,0
0,1,59.06055854,0,A,0
0,0,61.93782689,0,B,0
1,0,47.73063909,0,A,0
1,0,47.24741099,0,A,0
0,1,46.47072253,0,A,0
1,0,57.92350391,0,A,0
1,0,61.17983892,0,A,0
1,1,45.63607394,0,A,0
0,0,31.46692073,1,B,0
0,0,53.33711229,0,B,0
0,0,50.14131288,0,A,0
0,0,51.05190155,0,A,0
0,1,51.82320153,0,A,0
1,0,42.26655458,1,A,0
0,0,66.85289459,1,A,0
0,0,53.42551153,1,A,0
0,0,64.40354675,0,A,0
1,0,56.36956334,1,B,1
1,0,58.03132696,0,B,0
1,1,63.18422921,0,A,0
0,0,61.85678115,0,A,0
0,1,46.88102851,0,A,0
1,0,66.17429579,1,B,1
0,0,29.15210838,0,B,0
0,0,64.08196905,0,B,0
